transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,hour,day_of_week,is_weekend,is_late_night,amount_deviation,transactions_last_1h,recipient_repeat_count,previous_device,previous_location,device_changed,location_changed,fraud_label,user_avg_amount,user_median_amount,user_max_amount,user_transaction_count,iqr_anomaly,isolation_prediction,isolation_anomaly,isolation_score,transaction_hour,time_series_anomaly,burst_anomaly,risk_iqr,risk_isolation,risk_burst,risk_device,risk_location,risk_late_night,risk_time_series,risk_score,risk_level,is_suspicious,number_of_signals,risk_score_range,improved_risk_score,improved_is_suspicious,final_risk_score,final_is_suspicious,final_risk_level
TXN_007157,2026-09-18 13:10:42.793653,USER_0001,USER_0202,1122.31,Education,P2P,Hyderabad,Android,Other,13,4,0,0,2.137252451531739,0.0,0,Web,Mumbai,1,1,0,525.118125,299.97,2385.88,16,0,1,0,-0.1873018220793965,2026-09-18 13:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_008574,2026-09-19 12:47:42.793653,USER_0001,USER_0297,303.77,Healthcare,P2M,Jaipur,Android,Google Pay,12,5,1,0,0.5784793659521845,0.0,0,Android,Hyderabad,0,1,0,525.118125,299.97,2385.88,16,0,1,0,-0.13142842866725768,2026-09-19 12:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_008816,2026-09-19 16:49:42.793653,USER_0001,USER_0195,657.27,Shopping,P2M,Delhi,Android,Paytm,16,5,1,0,1.25166123336535,0.0,0,Android,Jaipur,0,1,0,525.118125,299.97,2385.88,16,0,1,0,-0.10237829320104574,2026-09-19 16:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_009078,2026-09-19 21:11:42.793653,USER_0001,USER_0650,401.97,Entertainment,P2P,Pune,iOS,Google Pay,21,5,1,0,0.7654849087526736,0.0,0,Android,Delhi,1,1,0,525.118125,299.97,2385.88,16,0,1,0,-0.17590329152577577,2026-09-19 21:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_009152,2026-09-19 22:25:42.793653,USER_0001,USER_0590,2385.88,Travel,P2M,Pune,Android,PhonePe,22,5,1,0,4.54351104334858,0.0,0,iOS,Pune,1,0,1,525.118125,299.97,2385.88,16,1,-1,1,0.04936226167271163,2026-09-19 22:00:00,0,0,20,30,0,15,0,0,0,65,High,1,3,"(60.0, 70.0]",55,1,55,1,High
TXN_009498,2026-09-20 04:11:42.793653,USER_0001,USER_0657,324.9,Travel,P2M,Chennai,iOS,BHIM,4,6,1,1,0.6187179313225952,0.0,0,Android,Pune,1,1,0,525.118125,299.97,2385.88,16,0,1,0,-0.11285599265942786,2026-09-20 04:00:00,0,0,0,0,0,15,10,5,0,30,Medium,1,3,"(20.0, 30.0]",15,0,15,0,Low
TXN_000091,2026-09-13 15:24:42.793653,USER_0002,USER_0888,86.92,Shopping,P2P,Mumbai,iOS,Other,15,6,1,0,0.07154622637281631,0.0,0,,,0,0,0,1214.878888888889,685.74,4075.97,9,0,1,0,-0.08139746293651007,2026-09-13 15:00:00,0,0,0,0,0,0,0,0,0,0,Low,0,0,"(-0.001, 10.0]",0,0,0,0,Low
TXN_000285,2026-09-13 18:38:42.793653,USER_0002,USER_0952,2419.38,Food,P2P,Pune,Web,Paytm,18,6,1,0,1.9914577676238419,0.0,0,iOS,Mumbai,1,1,0,1214.878888888889,685.74,4075.97,9,1,1,0,-0.07862830600725002,2026-09-13 18:00:00,0,0,20,0,0,15,10,0,0,45,Medium,1,3,"(40.0, 50.0]",25,0,25,0,Low
TXN_000368,2026-09-13 20:01:42.793653,USER_0002,USER_0195,685.74,Bills,P2M,Mumbai,iOS,Google Pay,20,6,1,0,0.5644513261952951,0.0,0,Web,Pune,1,1,0,1214.878888888889,685.74,4075.97,9,0,1,0,-0.1625815840108797,2026-09-13 20:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_002503,2026-09-15 07:36:42.793653,USER_0002,USER_0338,144.18,Travel,P2P,Pune,iOS,PhonePe,7,1,0,0,0.11867849653051836,0.0,0,iOS,Mumbai,0,1,0,1214.878888888889,685.74,4075.97,9,0,1,0,-0.18445652645016247,2026-09-15 07:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_002672,2026-09-15 10:25:42.793653,USER_0002,USER_0526,1035.11,Grocery,P2P,Kolkata,Android,Other,10,1,0,0,0.8520273168518855,0.0,0,iOS,Pune,1,1,0,1214.878888888889,685.74,4075.97,9,0,1,0,-0.2115452305239401,2026-09-15 10:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_002983,2026-09-15 15:36:42.793653,USER_0002,USER_0269,1632.43,Grocery,P2M,Chennai,Android,BHIM,15,1,0,0,1.3436977256992237,0.0,0,Android,Kolkata,0,1,0,1214.878888888889,685.74,4075.97,9,0,1,0,-0.13557019435205864,2026-09-15 15:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_007115,2026-09-18 12:28:42.793653,USER_0002,USER_0816,282.84,Shopping,P2M,Kolkata,iOS,PhonePe,12,4,0,0,0.23281333027251913,0.0,0,Android,Chennai,1,1,0,1214.878888888889,685.74,4075.97,9,0,1,0,-0.22905016071805478,2026-09-18 12:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_009425,2026-09-20 02:58:42.793653,USER_0002,USER_0238,4075.97,Education,P2P,Chennai,Android,Other,2,6,1,1,3.3550422492959973,0.0,0,iOS,Kolkata,1,1,0,1214.878888888889,685.74,4075.97,9,1,-1,1,0.03843976772900404,2026-09-20 02:00:00,0,0,20,30,0,15,10,5,0,80,Critical,1,5,"(70.0, 80.0]",65,1,65,1,High
TXN_009861,2026-09-20 10:14:42.793653,USER_0002,USER_0951,571.34,Travel,P2M,Delhi,Web,BHIM,10,6,1,0,0.4702855611579024,0.0,0,Android,Chennai,1,1,0,1214.878888888889,685.74,4075.97,9,0,1,0,-0.16772143998978023,2026-09-20 10:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_001231,2026-09-14 10:24:42.793653,USER_0003,USER_0496,168.71,Travel,P2P,Pune,Android,Other,10,0,0,0,0.1770911330221622,0.0,0,,,0,0,0,952.6733333333333,652.31,1960.44,9,0,1,0,-0.12452290435569507,2026-09-14 10:00:00,0,0,0,0,0,0,0,0,0,0,Low,0,0,"(-0.001, 10.0]",0,0,0,0,Low
TXN_002080,2026-09-15 00:33:42.793653,USER_0003,USER_0649,1960.44,Shopping,P2M,Mumbai,Web,Google Pay,0,1,0,1,2.057830246114443,0.0,0,Android,Pune,1,1,0,952.6733333333333,652.31,1960.44,9,1,1,0,-0.08242556170942872,2026-09-15 00:00:00,0,0,20,0,0,15,10,5,0,50,Medium,1,4,"(40.0, 50.0]",30,0,30,0,Medium
TXN_002162,2026-09-15 01:55:42.793653,USER_0003,USER_0295,299.32,Healthcare,P2P,Hyderabad,Web,Other,1,1,0,1,0.3141895438100503,0.0,0,Web,Mumbai,0,1,0,952.6733333333333,652.31,1960.44,9,0,1,0,-0.1292252915116307,2026-09-15 01:00:00,0,0,0,0,0,0,10,5,0,15,Low,0,2,"(10.0, 20.0]",10,0,10,0,Low
TXN_002917,2026-09-15 14:30:42.793653,USER_0003,USER_0446,1603.91,Entertainment,P2M,Kolkata,Web,PhonePe,14,1,0,0,1.6835886382880458,0.0,0,Web,Hyderabad,0,1,0,952.6733333333333,652.31,1960.44,9,0,1,0,-0.13258076428362692,2026-09-15 14:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_005196,2026-09-17 04:29:42.793653,USER_0003,USER_0977,135.77,Shopping,P2M,Hyderabad,Android,PhonePe,1,3,0,1,0.14251474797237249,0.0,0,Web,Kolkata,1,1,1,952.6733333333333,652.31,1960.44,9,0,1,0,-0.14955419865394487,2026-09-17 04:00:00,0,0,0,0,0,15,10,5,0,30,Medium,1,3,"(20.0, 30.0]",15,0,15,0,Low
TXN_005410,2026-09-17 08:03:42.793653,USER_0003,USER_0766,299.74,Healthcare,P2P,Pune,Android,PhonePe,8,3,0,0,0.3146304084646014,0.0,0,Android,Hyderabad,0,1,0,952.6733333333333,652.31,1960.44,9,0,1,0,-0.19284748759919296,2026-09-17 08:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_006179,2026-09-17 20:52:42.793653,USER_0003,USER_0139,1506.83,Entertainment,P2P,Hyderabad,Web,PhonePe,2,3,0,1,1.5816859224218165,0.0,0,Android,Pune,1,1,1,952.6733333333333,652.31,1960.44,9,0,1,0,-0.10943195309408277,2026-09-17 20:00:00,0,0,0,0,0,15,10,5,0,30,Medium,1,3,"(20.0, 30.0]",15,0,15,0,Low
TXN_006442,2026-09-18 01:15:42.793653,USER_0003,USER_0206,652.31,Entertainment,P2P,Kolkata,Android,PhonePe,1,4,0,1,0.6847152924052315,0.0,0,Web,Hyderabad,1,1,0,952.6733333333333,652.31,1960.44,9,0,1,0,-0.16278624016699522,2026-09-18 01:00:00,0,0,0,0,0,15,10,5,0,30,Medium,1,3,"(20.0, 30.0]",15,0,15,0,Low
TXN_009103,2026-09-19 21:36:42.793653,USER_0003,USER_0590,1947.03,Bills,P2P,Mumbai,Android,Other,21,5,1,0,2.0437540675012773,0.0,0,Android,Kolkata,0,1,1,952.6733333333333,652.31,1960.44,9,1,1,0,-0.05003485926389761,2026-09-19 21:00:00,0,0,20,0,0,0,10,0,0,30,Medium,1,2,"(20.0, 30.0]",20,0,20,0,Low
TXN_001327,2026-09-14 12:00:42.793653,USER_0004,USER_0213,467.31,Healthcare,P2M,Delhi,Android,Google Pay,12,0,0,0,0.1732618203335988,0.0,0,,,0,0,0,2697.132,467.31,12023.49,5,0,1,0,-0.12011756723757677,2026-09-14 12:00:00,0,0,0,0,0,0,0,0,0,0,Low,0,0,"(-0.001, 10.0]",0,0,0,0,Low
TXN_001817,2026-09-14 20:10:42.793653,USER_0004,USER_0335,12023.49,Entertainment,P2P,Pune,iOS,Google Pay,20,0,0,0,4.457879703329314,0.0,0,Android,Delhi,1,1,1,2697.132,467.31,12023.49,5,1,-1,1,0.03150181175823452,2026-09-14 20:00:00,0,0,20,30,0,15,10,0,0,75,High,1,4,"(70.0, 80.0]",60,1,60,1,High
TXN_005640,2026-09-17 11:53:42.793653,USER_0004,USER_0103,126.35,Food,P2M,Mumbai,Web,Paytm,11,3,0,0,0.046846057219298125,0.0,0,iOS,Pune,1,1,0,2697.132,467.31,12023.49,5,0,1,0,-0.20643613579523118,2026-09-17 11:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_007611,2026-09-18 20:44:42.793653,USER_0004,USER_0676,245.38,Grocery,P2M,Pune,Web,Other,20,4,0,0,0.09097812046277305,0.0,0,Web,Mumbai,0,1,0,2697.132,467.31,12023.49,5,0,1,0,-0.1793488010795432,2026-09-18 20:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_007909,2026-09-19 01:42:42.793653,USER_0004,USER_0566,623.13,Grocery,P2P,Pune,Android,PhonePe,1,5,1,1,0.23103429865501576,0.0,0,Web,Pune,1,0,0,2697.132,467.31,12023.49,5,0,-1,1,0.0021071990026866327,2026-09-19 01:00:00,0,0,0,30,0,15,0,5,0,50,Medium,1,3,"(40.0, 50.0]",45,0,45,0,Medium
TXN_000180,2026-09-13 16:53:42.793653,USER_0005,USER_0164,7763.08,Entertainment,P2M,Hyderabad,Android,Google Pay,16,6,1,0,7.165758311094519,0.0,0,,,0,0,1,1083.3577777777778,192.42,7763.08,9,1,-1,1,0.1157614198712772,2026-09-13 16:00:00,0,0,20,30,0,0,0,0,0,50,Medium,1,2,"(40.0, 50.0]",50,1,50,1,High
TXN_000579,2026-09-13 23:32:42.793653,USER_0005,USER_0115,192.42,Travel,P2M,Chennai,iOS,Paytm,23,6,1,0,0.1776144538277085,0.0,0,Android,Hyderabad,1,1,0,1083.3577777777778,192.42,7763.08,9,0,1,0,-0.1712496743969099,2026-09-13 23:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_001002,2026-09-14 06:35:42.793653,USER_0005,USER_0780,190.82,Travel,P2M,Hyderabad,Android,Paytm,6,0,0,0,0.17613756407547726,0.0,0,iOS,Chennai,1,1,0,1083.3577777777778,192.42,7763.08,9,0,1,0,-0.22429736360030045,2026-09-14 06:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_001170,2026-09-14 09:23:42.793653,USER_0005,USER_0283,59.08,Education,P2M,Chennai,Android,Paytm,9,0,0,0,0.05453415410113823,0.0,0,Android,Hyderabad,0,1,0,1083.3577777777778,192.42,7763.08,9,0,1,0,-0.1618009266163235,2026-09-14 09:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_001428,2026-09-14 13:41:42.793653,USER_0005,USER_0775,221.34,Entertainment,P2P,Jaipur,Android,BHIM,13,0,0,0,0.20430923609928803,0.0,0,Android,Chennai,0,1,0,1083.3577777777778,192.42,7763.08,9,0,1,0,-0.18737270905240427,2026-09-14 13:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_005379,2026-09-17 07:32:42.793653,USER_0005,USER_0674,188.91,Healthcare,P2M,Hyderabad,iOS,PhonePe,7,3,0,0,0.17437452693375124,0.0,0,Android,Jaipur,1,1,0,1083.3577777777778,192.42,7763.08,9,0,1,0,-0.22440447800919405,2026-09-17 07:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_007301,2026-09-18 15:34:42.793653,USER_0005,USER_0068,517.58,Food,P2M,Pune,Android,Paytm,15,4,0,0,0.4777553737249006,0.0,0,iOS,Hyderabad,1,1,0,1083.3577777777778,192.42,7763.08,9,0,1,0,-0.2275595931310026,2026-09-18 15:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_007386,2026-09-18 16:59:42.793653,USER_0005,USER_0842,177.0,Healthcare,P2M,Chennai,Web,Other,16,4,0,0,0.16338092884058,0.0,0,Android,Pune,1,1,0,1083.3577777777778,192.42,7763.08,9,0,1,0,-0.2230546899042552,2026-09-18 16:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_007497,2026-09-18 18:50:42.793653,USER_0005,USER_0599,439.99,Grocery,P2P,Pune,Android,BHIM,18,4,0,0,0.4061354513026373,0.0,0,Web,Chennai,1,1,0,1083.3577777777778,192.42,7763.08,9,0,1,0,-0.22788160058800855,2026-09-18 18:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_001322,2026-09-14 11:55:42.793653,USER_0006,USER_0984,265.32,Entertainment,P2M,Kolkata,Android,Paytm,11,0,0,0,0.8917248829672308,0.0,0,,,0,0,0,297.5357142857143,264.49,518.22,7,0,1,0,-0.12458213852713668,2026-09-14 11:00:00,0,0,0,0,0,0,0,0,0,0,Low,0,0,"(-0.001, 10.0]",0,0,0,0,Low
TXN_006238,2026-09-17 21:51:42.793653,USER_0006,USER_0875,507.83,Shopping,P2M,Kolkata,Android,PhonePe,21,3,0,0,1.7067867002760773,0.0,0,Android,Kolkata,0,0,0,297.5357142857143,264.49,518.22,7,0,1,0,-0.09978734774884013,2026-09-17 21:00:00,0,0,0,0,0,0,0,0,0,0,Low,0,0,"(-0.001, 10.0]",0,0,0,0,Low
TXN_007047,2026-09-18 11:20:42.793653,USER_0006,USER_0331,264.49,Shopping,P2P,Kolkata,Web,BHIM,11,4,0,0,0.8889353018845277,0.0,0,Android,Kolkata,1,0,0,297.5357142857143,264.49,518.22,7,0,1,0,-0.11893067455207945,2026-09-18 11:00:00,0,0,0,0,0,15,0,0,0,15,Low,0,1,"(10.0, 20.0]",5,0,5,0,Low
TXN_007222,2026-09-18 14:15:42.793653,USER_0006,USER_0557,73.94,Grocery,P2P,Kolkata,Android,Google Pay,14,4,0,0,0.2485079822350258,0.0,0,Web,Kolkata,1,0,0,297.5357142857143,264.49,518.22,7,0,1,0,-0.11123014894708294,2026-09-18 14:00:00,0,0,0,0,0,15,0,0,0,15,Low,0,1,"(10.0, 20.0]",5,0,5,0,Low
TXN_007487,2026-09-18 18:40:42.793653,USER_0006,USER_0922,196.39,Food,P2P,Hyderabad,iOS,PhonePe,18,4,0,0,0.6600552154603289,0.0,0,Android,Kolkata,1,1,0,297.5357142857143,264.49,518.22,7,0,1,0,-0.22806393993942498,2026-09-18 18:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_007614,2026-09-18 20:47:42.793653,USER_0006,USER_0150,256.56,Bills,P2M,Pune,Android,Other,20,4,0,0,0.8622830392509903,0.0,0,iOS,Hyderabad,1,1,0,297.5357142857143,264.49,518.22,7,0,1,0,-0.22407818178284322,2026-09-18 20:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_007626,2026-09-18 20:59:42.793653,USER_0006,USER_0271,518.22,Food,P2P,Bangalore,Android,PhonePe,20,4,0,0,1.7417068779258194,1.0,0,Android,Pune,0,1,0,297.5357142857143,264.49,518.22,7,0,1,0,-0.06175621258313169,2026-09-18 20:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_001230,2026-09-14 10:23:42.793653,USER_0007,USER_0757,65.24,Healthcare,P2P,Kolkata,iOS,BHIM,10,0,0,0,0.1273992543937511,0.0,0,,,0,0,0,512.0909090909091,372.02,1709.77,11,0,1,0,-0.10497259783476753,2026-09-14 10:00:00,0,0,0,0,0,0,0,0,0,0,Low,0,0,"(-0.001, 10.0]",0,0,0,0,Low
TXN_001751,2026-09-14 19:04:42.793653,USER_0007,USER_0110,488.19,Healthcare,P2M,Hyderabad,Android,Other,19,0,0,0,0.9533268240724303,0.0,0,iOS,Kolkata,1,1,0,512.0909090909091,372.02,1709.77,11,0,1,0,-0.22433962421087333,2026-09-14 19:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_002254,2026-09-15 03:27:42.793653,USER_0007,USER_0454,142.17,Travel,P2P,Pune,Web,PhonePe,3,1,0,1,0.2776264867743653,0.0,0,Android,Hyderabad,1,1,0,512.0909090909091,372.02,1709.77,11,0,1,0,-0.16139231088471345,2026-09-15 03:00:00,0,0,0,0,0,15,10,5,0,30,Medium,1,3,"(20.0, 30.0]",15,0,15,0,Low
TXN_002341,2026-09-15 04:54:42.793653,USER_0007,USER_0707,223.02,Healthcare,P2P,Pune,iOS,PhonePe,4,1,0,1,0.4355086099769217,0.0,0,Web,Pune,1,0,0,512.0909090909091,372.02,1709.77,11,0,1,0,-0.06427915642407378,2026-09-15 04:00:00,0,0,0,0,0,15,0,5,0,20,Low,0,2,"(10.0, 20.0]",10,0,10,0,Low
TXN_002552,2026-09-15 08:25:42.793653,USER_0007,USER_0096,217.74,Food,P2P,Kolkata,iOS,PhonePe,8,1,0,0,0.42519794070655065,0.0,0,iOS,Pune,0,1,0,512.0909090909091,372.02,1709.77,11,0,1,0,-0.19572407398957614,2026-09-15 08:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_003262,2026-09-15 20:15:42.793653,USER_0007,USER_0442,1033.83,Shopping,P2M,Chennai,iOS,Google Pay,20,1,0,0,2.0188407598082723,0.0,0,iOS,Kolkata,0,1,0,512.0909090909091,372.02,1709.77,11,0,1,0,-0.1422071573350936,2026-09-15 20:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_004658,2026-09-16 19:31:42.793653,USER_0007,USER_0192,816.4,Food,P2P,Delhi,Android,Paytm,19,2,0,0,1.594248180365702,0.0,0,iOS,Chennai,1,1,0,512.0909090909091,372.02,1709.77,11,0,1,0,-0.20734275402823377,2026-09-16 19:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_006023,2026-09-17 18:16:42.793653,USER_0007,USER_0973,170.66,Education,P2P,Mumbai,Web,BHIM,18,3,0,0,0.333261139712409,0.0,0,Android,Delhi,1,1,0,512.0909090909091,372.02,1709.77,11,0,1,0,-0.22948078231974228,2026-09-17 18:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_006355,2026-09-17 23:48:42.793653,USER_0007,USER_0598,1709.77,Bills,P2M,Bangalore,Web,PhonePe,23,3,0,0,3.3388017042428544,0.0,0,Web,Mumbai,0,1,0,512.0909090909091,372.02,1709.77,11,0,1,0,-0.0808680212897519,2026-09-17 23:00:00,0,0,0,0,0,0,10,0,0,10,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_008279,2026-09-19 07:52:42.793653,USER_0007,USER_0154,393.96,Entertainment,P2P,Mumbai,Android,Paytm,7,5,1,0,0.7693165276051837,0.0,0,Web,Bangalore,1,1,0,512.0909090909091,372.02,1709.77,11,0,1,0,-0.17637128908358862,2026-09-19 07:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_009015,2026-09-19 20:08:42.793653,USER_0007,USER_0142,372.02,Travel,P2M,Delhi,iOS,Google Pay,20,5,1,0,0.7264725723415586,0.0,0,Android,Mumbai,1,1,0,512.0909090909091,372.02,1709.77,11,0,1,0,-0.17587576696837637,2026-09-19 20:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
TXN_000958,2026-09-14 05:51:42.793653,USER_0008,USER_0920,1321.66,Healthcare,P2P,Mumbai,Android,Other,5,0,0,1,2.3480411785044164,0.0,0,,,0,0,0,562.8776923076923,385.21,1547.23,13,0,1,0,-0.0015440351289177645,2026-09-14 05:00:00,0,0,0,0,0,0,0,5,0,5,Low,0,1,"(-0.001, 10.0]",5,0,5,0,Low
TXN_001207,2026-09-14 10:00:42.793653,USER_0008,USER_0764,211.7,Food,P2P,Pune,Web,Paytm,10,0,0,0,0.37610302005764334,0.0,0,Android,Mumbai,1,1,0,562.8776923076923,385.21,1547.23,13,0,1,0,-0.2303125470008454,2026-09-14 10:00:00,0,0,0,0,0,15,10,0,0,25,Low,0,2,"(20.0, 30.0]",10,0,10,0,Low
